date,store_id,sku,qty_sold,price_inr,revenue_inr,shelf_sensor_stock,customer_sentiment
2026-08-13,DELHI_STORE_002,SKU_009_Cadbury_Dairy_Milk_Silk,21,95.0,1995.0,49,0.38
2026-08-13,DELHI_STORE_002,SKU_010_Surf_Excel_Matic_2kg,9,390.0,3510.0,42,0.39
2026-08-13,BENGALURU_STORE_003,SKU_001_Aashirvaad_Atta_5kg,13,265.0,3445.0,58,0.42
2026-08-13,BENGALURU_STORE_003,SKU_002_IndiaGate_Basmati_5kg,10,480.0,4800.0,36,0.45
2026-08-13,BENGALURU_STORE_003,SKU_003_Fortune_Sunflower_Oil_1L,27,145.0,3915.0,32,0.45
2026-08-13,BENGALURU_STORE_003,SKU_004_Amul_Butter_500g,18,275.0,4950.0,37,0.24
2026-08-13,BENGALURU_STORE_003,SKU_005_Tata_Tea_Gold_500g,14,320.0,4480.0,26,0.49
2026-08-13,BENGALURU_STORE_003,SKU_006_Tata_Salt_1kg,40,28.0,1120.0,43,0.45
2026-08-13,BENGALURU_STORE_003,SKU_007_Toor_Dal_Premium_1kg,19,165.0,3135.0,58,0.26
2026-08-13,BENGALURU_STORE_003,SKU_008_Maggi_Noodles_12Pack,35,168.0,5880.0,38,0.24
2026-08-13,BENGALURU_STORE_003,SKU_009_Cadbury_Dairy_Milk_Silk,20,95.0,1900.0,59,0.49
2026-08-13,BENGALURU_STORE_003,SKU_010_Surf_Excel_Matic_2kg,19,390.0,7410.0,59,0.34
2026-08-13,HYDERABAD_STORE_004,SKU_001_Aashirvaad_Atta_5kg,19,265.0,5035.0,37,0.49
2026-08-13,HYDERABAD_STORE_004,SKU_002_IndiaGate_Basmati_5kg,8,480.0,3840.0,47,0.24
2026-08-13,HYDERABAD_STORE_004,SKU_003_Fortune_Sunflower_Oil_1L,21,145.0,3045.0,39,0.41
2026-08-13,HYDERABAD_STORE_004,SKU_004_Amul_Butter_500g,20,275.0,5500.0,35,0.32
2026-08-13,HYDERABAD_STORE_004,SKU_005_Tata_Tea_Gold_500g,16,320.0,5120.0,26,0.42
2026-08-13,HYDERABAD_STORE_004,SKU_006_Tata_Salt_1kg,32,28.0,896.0,29,0.41
2026-08-13,HYDERABAD_STORE_004,SKU_007_Toor_Dal_Premium_1kg,7,165.0,1155.0,30,0.45
2026-08-13,HYDERABAD_STORE_004,SKU_008_Maggi_Noodles_12Pack,39,168.0,6552.0,52,0.41
2026-08-13,HYDERABAD_STORE_004,SKU_009_Cadbury_Dairy_Milk_Silk,12,95.0,1140.0,39,0.2
2026-08-13,HYDERABAD_STORE_004,SKU_010_Surf_Excel_Matic_2kg,7,390.0,2730.0,53,0.46
2026-08-13,CHENNAI_STORE_005,SKU_001_Aashirvaad_Atta_5kg,14,265.0,3710.0,35,0.28
2026-08-13,CHENNAI_STORE_005,SKU_002_IndiaGate_Basmati_5kg,8,480.0,3840.0,31,0.25
2026-08-13,CHENNAI_STORE_005,SKU_003_Fortune_Sunflower_Oil_1L,26,145.0,3770.0,39,0.29
2026-08-13,CHENNAI_STORE_005,SKU_004_Amul_Butter_500g,14,275.0,3850.0,27,0.38
2026-08-13,CHENNAI_STORE_005,SKU_005_Tata_Tea_Gold_500g,14,320.0,4480.0,25,0.33
2026-08-13,CHENNAI_STORE_005,SKU_006_Tata_Salt_1kg,32,28.0,896.0,50,0.39
2026-08-13,CHENNAI_STORE_005,SKU_007_Toor_Dal_Premium_1kg,14,165.0,2310.0,52,0.38
2026-08-13,CHENNAI_STORE_005,SKU_008_Maggi_Noodles_12Pack,26,168.0,4368.0,48,0.26
2026-08-13,CHENNAI_STORE_005,SKU_009_Cadbury_Dairy_Milk_Silk,25,95.0,2375.0,23,0.23
2026-08-13,CHENNAI_STORE_005,SKU_010_Surf_Excel_Matic_2kg,11,390.0,4290.0,57,0.5
2026-08-14,MUMBAI_STORE_001,SKU_001_Aashirvaad_Atta_5kg,13,265.0,3445.0,49,0.42
2026-08-14,MUMBAI_STORE_001,SKU_002_IndiaGate_Basmati_5kg,14,480.0,6720.0,17,0.44
2026-08-14,MUMBAI_STORE_001,SKU_003_Fortune_Sunflower_Oil_1L,18,145.0,2610.0,37,0.23
2026-08-14,MUMBAI_STORE_001,SKU_004_Amul_Butter_500g,15,275.0,4125.0,25,0.23
2026-08-14,MUMBAI_STORE_001,SKU_005_Tata_Tea_Gold_500g,20,320.0,6400.0,34,0.47
2026-08-14,MUMBAI_STORE_001,SKU_006_Tata_Salt_1kg,38,28.0,1064.0,46,0.45
2026-08-14,MUMBAI_STORE_001,SKU_007_Toor_Dal_Premium_1kg,21,165.0,3465.0,55,0.36
2026-08-14,MUMBAI_STORE_001,SKU_008_Maggi_Noodles_12Pack,26,168.0,4368.0,16,0.32
2026-08-14,MUMBAI_STORE_001,SKU_009_Cadbury_Dairy_Milk_Silk,30,95.0,2850.0,57,0.49
2026-08-14,MUMBAI_STORE_001,SKU_010_Surf_Excel_Matic_2kg,14,390.0,5460.0,44,0.46
2026-08-14,DELHI_STORE_002,SKU_001_Aashirvaad_Atta_5kg,17,265.0,4505.0,59,0.41
2026-08-14,DELHI_STORE_002,SKU_002_IndiaGate_Basmati_5kg,6,480.0,2880.0,58,0.29
2026-08-14,DELHI_STORE_002,SKU_003_Fortune_Sunflower_Oil_1L,21,145.0,3045.0,41,0.22
2026-08-14,DELHI_STORE_002,SKU_004_Amul_Butter_500g,13,275.0,3575.0,23,0.27
2026-08-14,DELHI_STORE_002,SKU_005_Tata_Tea_Gold_500g,15,320.0,4800.0,34,0.21
2026-08-14,DELHI_STORE_002,SKU_006_Tata_Salt_1kg,32,28.0,896.0,19,0.47
2026-08-14,DELHI_STORE_002,SKU_007_Toor_Dal_Premium_1kg,22,165.0,3630.0,59,0.29
2026-08-14,DELHI_STORE_002,SKU_008_Maggi_Noodles_12Pack,17,168.0,2856.0,33,0.39
2026-08-14,DELHI_STORE_002,SKU_009_Cadbury_Dairy_Milk_Silk,18,95.0,1710.0,47,0.31
2026-08-14,DELHI_STORE_002,SKU_010_Surf_Excel_Matic_2kg,5,390.0,1950.0,35,0.35
2026-08-14,BENGALURU_STORE_003,SKU_001_Aashirvaad_Atta_5kg,14,265.0,3710.0,45,0.39
2026-08-14,BENGALURU_STORE_003,SKU_002_IndiaGate_Basmati_5kg,7,480.0,3360.0,34,0.45
2026-08-14,BENGALURU_STORE_003,SKU_003_Fortune_Sunflower_Oil_1L,26,145.0,3770.0,26,0.34
2026-08-14,BENGALURU_STORE_003,SKU_004_Amul_Butter_500g,20,275.0,5500.0,37,0.31
2026-08-14,BENGALURU_STORE_003,SKU_005_Tata_Tea_Gold_500g,16,320.0,5120.0,59,0.34
2026-08-14,BENGALURU_STORE_003,SKU_006_Tata_Salt_1kg,24,28.0,672.0,17,0.28
2026-08-14,BENGALURU_STORE_003,SKU_007_Toor_Dal_Premium_1kg,14,165.0,2310.0,37,0.21
2026-08-14,BENGALURU_STORE_003,SKU_008_Maggi_Noodles_12Pack,27,168.0,4536.0,56,0.35
2026-08-14,BENGALURU_STORE_003,SKU_009_Cadbury_Dairy_Milk_Silk,23,95.0,2185.0,49,0.42
2026-08-14,BENGALURU_STORE_003,SKU_010_Surf_Excel_Matic_2kg,15,390.0,5850.0,35,0.4
2026-08-14,HYDERABAD_STORE_004,SKU_001_Aashirvaad_Atta_5kg,8,265.0,2120.0,57,0.33
2026-08-14,HYDERABAD_STORE_004,SKU_002_IndiaGate_Basmati_5kg,9,480.0,4320.0,55,0.33
2026-08-14,HYDERABAD_STORE_004,SKU_003_Fortune_Sunflower_Oil_1L,27,145.0,3915.0,53,0.39
2026-08-14,HYDERABAD_STORE_004,SKU_004_Amul_Butter_500g,13,275.0,3575.0,23,0.32
2026-08-14,HYDERABAD_STORE_004,SKU_005_Tata_Tea_Gold_500g,8,320.0,2560.0,24,0.36
2026-08-14,HYDERABAD_STORE_004,SKU_006_Tata_Salt_1kg,35,28.0,980.0,26,0.41
2026-08-14,HYDERABAD_STORE_004,SKU_007_Toor_Dal_Premium_1kg,18,165.0,2970.0,54,0.39
2026-08-14,HYDERABAD_STORE_004,SKU_008_Maggi_Noodles_12Pack,28,168.0,4704.0,15,0.46
2026-08-14,HYDERABAD_STORE_004,SKU_009_Cadbury_Dairy_Milk_Silk,25,95.0,2375.0,31,0.4
2026-08-14,HYDERABAD_STORE_004,SKU_010_Surf_Excel_Matic_2kg,11,390.0,4290.0,21,0.33
2026-08-14,CHENNAI_STORE_005,SKU_001_Aashirvaad_Atta_5kg,8,265.0,2120.0,15,0.47
2026-08-14,CHENNAI_STORE_005,SKU_002_IndiaGate_Basmati_5kg,7,480.0,3360.0,24,0.22
2026-08-14,CHENNAI_STORE_005,SKU_003_Fortune_Sunflower_Oil_1L,14,145.0,2030.0,35,0.42
2026-08-14,CHENNAI_STORE_005,SKU_004_Amul_Butter_500g,20,275.0,5500.0,21,0.43
2026-08-14,CHENNAI_STORE_005,SKU_005_Tata_Tea_Gold_500g,14,320.0,4480.0,18,0.2
2026-08-14,CHENNAI_STORE_005,SKU_006_Tata_Salt_1kg,31,28.0,868.0,25,0.33
2026-08-14,CHENNAI_STORE_005,SKU_007_Toor_Dal_Premium_1kg,10,165.0,1650.0,55,0.38
2026-08-14,CHENNAI_STORE_005,SKU_008_Maggi_Noodles_12Pack,35,168.0,5880.0,45,0.26
2026-08-14,CHENNAI_STORE_005,SKU_009_Cadbury_Dairy_Milk_Silk,22,95.0,2090.0,15,0.48
2026-08-14,CHENNAI_STORE_005,SKU_010_Surf_Excel_Matic_2kg,8,390.0,3120.0,33,0.41
2026-08-15,MUMBAI_STORE_001,SKU_001_Aashirvaad_Atta_5kg,18,265.0,4770.0,37,0.35
2026-08-15,MUMBAI_STORE_001,SKU_002_IndiaGate_Basmati_5kg,7,480.0,3360.0,33,0.32
2026-08-15,MUMBAI_STORE_001,SKU_003_Fortune_Sunflower_Oil_1L,28,145.0,4060.0,15,0.49
2026-08-15,MUMBAI_STORE_001,SKU_004_Amul_Butter_500g,37,275.0,10175.0,59,0.4
2026-08-15,MUMBAI_STORE_001,SKU_005_Tata_Tea_Gold_500g,9,320.0,2880.0,56,0.39
2026-08-15,MUMBAI_STORE_001,SKU_006_Tata_Salt_1kg,49,28.0,1372.0,23,0.22
2026-08-15,MUMBAI_STORE_001,SKU_007_Toor_Dal_Premium_1kg,18,165.0,2970.0,20,0.25
2026-08-15,MUMBAI_STORE_001,SKU_008_Maggi_Noodles_12Pack,35,168.0,5880.0,36,0.33
2026-08-15,MUMBAI_STORE_001,SKU_009_Cadbury_Dairy_Milk_Silk,21,95.0,1995.0,53,0.35
2026-08-15,MUMBAI_STORE_001,SKU_010_Surf_Excel_Matic_2kg,17,390.0,6630.0,52,0.48
2026-08-15,DELHI_STORE_002,SKU_001_Aashirvaad_Atta_5kg,22,265.0,5830.0,55,0.44
2026-08-15,DELHI_STORE_002,SKU_002_IndiaGate_Basmati_5kg,14,480.0,6720.0,50,0.24
2026-08-15,DELHI_STORE_002,SKU_003_Fortune_Sunflower_Oil_1L,26,145.0,3770.0,26,0.4
2026-08-15,DELHI_STORE_002,SKU_004_Amul_Butter_500g,28,275.0,7700.0,44,0.48
2026-08-15,DELHI_STORE_002,SKU_005_Tata_Tea_Gold_500g,12,320.0,3840.0,30,0.34
2026-08-15,DELHI_STORE_002,SKU_006_Tata_Salt_1kg,45,28.0,1260.0,16,0.49
2026-08-15,DELHI_STORE_002,SKU_007_Toor_Dal_Premium_1kg,25,165.0,4125.0,32,0.36
2026-08-15,DELHI_STORE_002,SKU_008_Maggi_Noodles_12Pack,34,168.0,5712.0,35,0.28
2026-08-15,DELHI_STORE_002,SKU_009_Cadbury_Dairy_Milk_Silk,23,95.0,2185.0,52,0.25
2026-08-15,DELHI_STORE_002,SKU_010_Surf_Excel_Matic_2kg,12,390.0,4680.0,43,0.31
2026-08-15,BENGALURU_STORE_003,SKU_001_Aashirvaad_Atta_5kg,22,265.0,5830.0,42,0.28
2026-08-15,BENGALURU_STORE_003,SKU_002_IndiaGate_Basmati_5kg,13,480.0,6240.0,40,0.24
2026-08-15,BENGALURU_STORE_003,SKU_003_Fortune_Sunflower_Oil_1L,25,145.0,3625.0,55,0.25
2026-08-15,BENGALURU_STORE_003,SKU_004_Amul_Butter_500g,35,275.0,9625.0,47,0.23
2026-08-15,BENGALURU_STORE_003,SKU_005_Tata_Tea_Gold_500g,14,320.0,4480.0,23,0.24
2026-08-15,BENGALURU_STORE_003,SKU_006_Tata_Salt_1kg,44,28.0,1232.0,35,0.37
2026-08-15,BENGALURU_STORE_003,SKU_007_Toor_Dal_Premium_1kg,27,165.0,4455.0,32,0.22
2026-08-15,BENGALURU_STORE_003,SKU_008_Maggi_Noodles_12Pack,42,168.0,7056.0,55,0.27
2026-08-15,BENGALURU_STORE_003,SKU_009_Cadbury_Dairy_Milk_Silk,28,95.0,2660.0,31,0.36
2026-08-15,BENGALURU_STORE_003,SKU_010_Surf_Excel_Matic_2kg,14,390.0,5460.0,27,0.47
2026-08-15,HYDERABAD_STORE_004,SKU_001_Aashirvaad_Atta_5kg,21,265.0,5565.0,45,0.41
2026-08-15,HYDERABAD_STORE_004,SKU_002_IndiaGate_Basmati_5kg,9,480.0,4320.0,59,0.25
2026-08-15,HYDERABAD_STORE_004,SKU_003_Fortune_Sunflower_Oil_1L,28,145.0,4060.0,22,0.21
2026-08-15,HYDERABAD_STORE_004,SKU_004_Amul_Butter_500g,23,275.0,6325.0,16,0.33
2026-08-15,HYDERABAD_STORE_004,SKU_005_Tata_Tea_Gold_500g,26,320.0,8320.0,48,0.39
2026-08-15,HYDERABAD_STORE_004,SKU_006_Tata_Salt_1kg,44,28.0,1232.0,20,0.46
2026-08-15,HYDERABAD_STORE_004,SKU_007_Toor_Dal_Premium_1kg,21,165.0,3465.0,22,0.26
2026-08-15,HYDERABAD_STORE_004,SKU_008_Maggi_Noodles_12Pack,52,168.0,8736.0,22,0.35
2026-08-15,HYDERABAD_STORE_004,SKU_009_Cadbury_Dairy_Milk_Silk,29,95.0,2755.0,47,0.31
2026-08-15,HYDERABAD_STORE_004,SKU_010_Surf_Excel_Matic_2kg,10,390.0,3900.0,40,0.42
2026-08-15,CHENNAI_STORE_005,SKU_001_Aashirvaad_Atta_5kg,20,265.0,5300.0,21,0.47
2026-08-15,CHENNAI_STORE_005,SKU_002_IndiaGate_Basmati_5kg,17,480.0,8160.0,15,0.36
2026-08-15,CHENNAI_STORE_005,SKU_003_Fortune_Sunflower_Oil_1L,33,145.0,4785.0,33,0.3
2026-08-15,CHENNAI_STORE_005,SKU_004_Amul_Butter_500g,25,275.0,6875.0,31,0.46
2026-08-15,CHENNAI_STORE_005,SKU_005_Tata_Tea_Gold_500g,6,320.0,1920.0,20,0.32
2026-08-15,CHENNAI_STORE_005,SKU_006_Tata_Salt_1kg,60,28.0,1680.0,48,0.4
2026-08-15,CHENNAI_STORE_005,SKU_007_Toor_Dal_Premium_1kg,27,165.0,4455.0,59,0.21
2026-08-15,CHENNAI_STORE_005,SKU_008_Maggi_Noodles_12Pack,31,168.0,5208.0,35,0.48
2026-08-15,CHENNAI_STORE_005,SKU_009_Cadbury_Dairy_Milk_Silk,30,95.0,2850.0,33,0.32
2026-08-15,CHENNAI_STORE_005,SKU_010_Surf_Excel_Matic_2kg,15,390.0,5850.0,49,0.39
2026-08-16,MUMBAI_STORE_001,SKU_001_Aashirvaad_Atta_5kg,23,265.0,6095.0,59,0.44
2026-08-16,MUMBAI_STORE_001,SKU_002_IndiaGate_Basmati_5kg,7,480.0,3360.0,41,0.3
2026-08-16,MUMBAI_STORE_001,SKU_003_Fortune_Sunflower_Oil_1L,37,145.0,5365.0,47,0.5
2026-08-16,MUMBAI_STORE_001,SKU_004_Amul_Butter_500g,22,275.0,6050.0,39,0.29
2026-08-16,MUMBAI_STORE_001,SKU_005_Tata_Tea_Gold_500g,18,320.0,5760.0,39,0.27
2026-08-16,MUMBAI_STORE_001,SKU_006_Tata_Salt_1kg,46,28.0,1288.0,58,0.2
2026-08-16,MUMBAI_STORE_001,SKU_007_Toor_Dal_Premium_1kg,36,165.0,5940.0,16,0.27
2026-08-16,MUMBAI_STORE_001,SKU_008_Maggi_Noodles_12Pack,49,168.0,8232.0,39,0.22
2026-08-16,MUMBAI_STORE_001,SKU_009_Cadbury_Dairy_Milk_Silk,25,95.0,2375.0,53,0.38
2026-08-16,MUMBAI_STORE_001,SKU_010_Surf_Excel_Matic_2kg,20,390.0,7800.0,58,0.35
2026-08-16,DELHI_STORE_002,SKU_001_Aashirvaad_Atta_5kg,22,265.0,5830.0,36,0.45
2026-08-16,DELHI_STORE_002,SKU_002_IndiaGate_Basmati_5kg,12,480.0,5760.0,50,0.26
2026-08-16,DELHI_STORE_002,SKU_003_Fortune_Sunflower_Oil_1L,33,145.0,4785.0,41,0.4
2026-08-16,DELHI_STORE_002,SKU_004_Amul_Butter_500g,18,275.0,4950.0,32,0.45
2026-08-16,DELHI_STORE_002,SKU_005_Tata_Tea_Gold_500g,23,320.0,7360.0,18,0.22
2026-08-16,DELHI_STORE_002,SKU_006_Tata_Salt_1kg,59,28.0,1652.0,46,0.3
2026-08-16,DELHI_STORE_002,SKU_007_Toor_Dal_Premium_1kg,14,165.0,2310.0,28,0.21
2026-08-16,DELHI_STORE_002,SKU_008_Maggi_Noodles_12Pack,40,168.0,6720.0,47,0.41
2026-08-16,DELHI_STORE_002,SKU_009_Cadbury_Dairy_Milk_Silk,29,95.0,2755.0,41,0.29
2026-08-16,DELHI_STORE_002,SKU_010_Surf_Excel_Matic_2kg,17,390.0,6630.0,15,0.47
2026-08-16,BENGALURU_STORE_003,SKU_001_Aashirvaad_Atta_5kg,21,265.0,5565.0,54,0.33
2026-08-16,BENGALURU_STORE_003,SKU_002_IndiaGate_Basmati_5kg,11,480.0,5280.0,35,0.47
2026-08-16,BENGALURU_STORE_003,SKU_003_Fortune_Sunflower_Oil_1L,36,145.0,5220.0,42,0.5
2026-08-16,BENGALURU_STORE_003,SKU_004_Amul_Butter_500g,27,275.0,7425.0,49,0.31
2026-08-16,BENGALURU_STORE_003,SKU_005_Tata_Tea_Gold_500g,15,320.0,4800.0,37,0.37
2026-08-16,BENGALURU_STORE_003,SKU_006_Tata_Salt_1kg,55,28.0,1540.0,27,0.24
2026-08-16,BENGALURU_STORE_003,SKU_007_Toor_Dal_Premium_1kg,20,165.0,3300.0,30,0.37
2026-08-16,BENGALURU_STORE_003,SKU_008_Maggi_Noodles_12Pack,23,168.0,3864.0,31,0.36
2026-08-16,BENGALURU_STORE_003,SKU_009_Cadbury_Dairy_Milk_Silk,28,95.0,2660.0,55,0.26
2026-08-16,BENGALURU_STORE_003,SKU_010_Surf_Excel_Matic_2kg,14,390.0,5460.0,20,0.35
2026-08-16,HYDERABAD_STORE_004,SKU_001_Aashirvaad_Atta_5kg,19,265.0,5035.0,34,0.31
2026-08-16,HYDERABAD_STORE_004,SKU_002_IndiaGate_Basmati_5kg,5,480.0,2400.0,34,0.34
2026-08-16,HYDERABAD_STORE_004,SKU_003_Fortune_Sunflower_Oil_1L,36,145.0,5220.0,16,0.41
2026-08-16,HYDERABAD_STORE_004,SKU_004_Amul_Butter_500g,33,275.0,9075.0,41,0.25
2026-08-16,HYDERABAD_STORE_004,SKU_005_Tata_Tea_Gold_500g,13,320.0,4160.0,34,0.48
2026-08-16,HYDERABAD_STORE_004,SKU_006_Tata_Salt_1kg,50,28.0,1400.0,26,0.32
2026-08-16,HYDERABAD_STORE_004,SKU_007_Toor_Dal_Premium_1kg,25,165.0,4125.0,32,0.37
2026-08-16,HYDERABAD_STORE_004,SKU_008_Maggi_Noodles_12Pack,31,168.0,5208.0,16,0.28
2026-08-16,HYDERABAD_STORE_004,SKU_009_Cadbury_Dairy_Milk_Silk,20,95.0,1900.0,49,0.41
2026-08-16,HYDERABAD_STORE_004,SKU_010_Surf_Excel_Matic_2kg,15,390.0,5850.0,27,0.47
2026-08-16,CHENNAI_STORE_005,SKU_001_Aashirvaad_Atta_5kg,19,265.0,5035.0,33,0.23
2026-08-16,CHENNAI_STORE_005,SKU_002_IndiaGate_Basmati_5kg,22,480.0,10560.0,30,0.3
2026-08-16,CHENNAI_STORE_005,SKU_003_Fortune_Sunflower_Oil_1L,21,145.0,3045.0,17,0.29
2026-08-16,CHENNAI_STORE_005,SKU_004_Amul_Butter_500g,33,275.0,9075.0,20,0.39
2026-08-16,CHENNAI_STORE_005,SKU_005_Tata_Tea_Gold_500g,12,320.0,3840.0,25,0.48
2026-08-16,CHENNAI_STORE_005,SKU_006_Tata_Salt_1kg,46,28.0,1288.0,25,0.47
2026-08-16,CHENNAI_STORE_005,SKU_007_Toor_Dal_Premium_1kg,31,165.0,5115.0,44,0.25
2026-08-16,CHENNAI_STORE_005,SKU_008_Maggi_Noodles_12Pack,35,168.0,5880.0,32,0.31
2026-08-16,CHENNAI_STORE_005,SKU_009_Cadbury_Dairy_Milk_Silk,33,95.0,3135.0,27,0.5
2026-08-16,CHENNAI_STORE_005,SKU_010_Surf_Excel_Matic_2kg,15,390.0,5850.0,45,0.45
2026-08-17,MUMBAI_STORE_001,SKU_001_Aashirvaad_Atta_5kg,16,265.0,4240.0,31,0.42
2026-08-17,MUMBAI_STORE_001,SKU_002_IndiaGate_Basmati_5kg,9,480.0,4320.0,38,0.34
2026-08-17,MUMBAI_STORE_001,SKU_003_Fortune_Sunflower_Oil_1L,26,145.0,3770.0,24,0.48
2026-08-17,MUMBAI_STORE_001,SKU_004_Amul_Butter_500g,19,275.0,5225.0,23,0.5
2026-08-17,MUMBAI_STORE_001,SKU_005_Tata_Tea_Gold_500g,8,320.0,2560.0,33,0.47
2026-08-17,MUMBAI_STORE_001,SKU_006_Tata_Salt_1kg,40,28.0,1120.0,15,0.46
2026-08-17,MUMBAI_STORE_001,SKU_007_Toor_Dal_Premium_1kg,15,165.0,2475.0,37,0.41
2026-08-17,MUMBAI_STORE_001,SKU_008_Maggi_Noodles_12Pack,16,168.0,2688.0,30,0.31
2026-08-17,MUMBAI_STORE_001,SKU_009_Cadbury_Dairy_Milk_Silk,14,95.0,1330.0,23,0.3
2026-08-17,MUMBAI_STORE_001,SKU_010_Surf_Excel_Matic_2kg,15,390.0,5850.0,47,0.22
2026-08-17,DELHI_STORE_002,SKU_001_Aashirvaad_Atta_5kg,15,265.0,3975.0,59,0.45
2026-08-17,DELHI_STORE_002,SKU_002_IndiaGate_Basmati_5kg,6,480.0,2880.0,47,0.35
2026-08-17,DELHI_STORE_002,SKU_003_Fortune_Sunflower_Oil_1L,26,145.0,3770.0,18,0.42
2026-08-17,DELHI_STORE_002,SKU_004_Amul_Butter_500g,19,275.0,5225.0,48,0.25
2026-08-17,DELHI_STORE_002,SKU_005_Tata_Tea_Gold_500g,8,320.0,2560.0,29,0.34
2026-08-17,DELHI_STORE_002,SKU_006_Tata_Salt_1kg,39,28.0,1092.0,24,0.22
2026-08-17,DELHI_STORE_002,SKU_007_Toor_Dal_Premium_1kg,16,165.0,2640.0,59,0.31
2026-08-17,DELHI_STORE_002,SKU_008_Maggi_Noodles_12Pack,32,168.0,5376.0,46,0.38
2026-08-17,DELHI_STORE_002,SKU_009_Cadbury_Dairy_Milk_Silk,10,95.0,950.0,15,0.31
2026-08-17,DELHI_STORE_002,SKU_010_Surf_Excel_Matic_2kg,12,390.0,4680.0,42,0.29
2026-08-17,BENGALURU_STORE_003,SKU_001_Aashirvaad_Atta_5kg,17,265.0,4505.0,27,0.44
2026-08-17,BENGALURU_STORE_003,SKU_002_IndiaGate_Basmati_5kg,7,480.0,3360.0,56,0.35
2026-08-17,BENGALURU_STORE_003,SKU_003_Fortune_Sunflower_Oil_1L,21,145.0,3045.0,23,0.24
2026-08-17,BENGALURU_STORE_003,SKU_004_Amul_Butter_500g,17,275.0,4675.0,25,0.47
2026-08-17,BENGALURU_STORE_003,SKU_005_Tata_Tea_Gold_500g,12,320.0,3840.0,46,0.49
2026-08-17,BENGALURU_STORE_003,SKU_006_Tata_Salt_1kg,36,28.0,1008.0,28,0.34
2026-08-17,BENGALURU_STORE_003,SKU_007_Toor_Dal_Premium_1kg,18,165.0,2970.0,39,0.41
2026-08-17,BENGALURU_STORE_003,SKU_008_Maggi_Noodles_12Pack,24,168.0,4032.0,54,0.34
2026-08-17,BENGALURU_STORE_003,SKU_009_Cadbury_Dairy_Milk_Silk,34,95.0,3230.0,15,0.31
2026-08-17,BENGALURU_STORE_003,SKU_010_Surf_Excel_Matic_2kg,11,390.0,4290.0,36,0.24
2026-08-17,HYDERABAD_STORE_004,SKU_001_Aashirvaad_Atta_5kg,10,265.0,2650.0,54,0.4
2026-08-17,HYDERABAD_STORE_004,SKU_002_IndiaGate_Basmati_5kg,6,480.0,2880.0,57,0.45
2026-08-17,HYDERABAD_STORE_004,SKU_003_Fortune_Sunflower_Oil_1L,18,145.0,2610.0,56,0.23
2026-08-17,HYDERABAD_STORE_004,SKU_004_Amul_Butter_500g,18,275.0,4950.0,33,0.45
2026-08-17,HYDERABAD_STORE_004,SKU_005_Tata_Tea_Gold_500g,11,320.0,3520.0,17,0.21
2026-08-17,HYDERABAD_STORE_004,SKU_006_Tata_Salt_1kg,33,28.0,924.0,24,0.39
2026-08-17,HYDERABAD_STORE_004,SKU_007_Toor_Dal_Premium_1kg,18,165.0,2970.0,42,0.41
2026-08-17,HYDERABAD_STORE_004,SKU_008_Maggi_Noodles_12Pack,24,168.0,4032.0,42,0.49
2026-08-17,HYDERABAD_STORE_004,SKU_009_Cadbury_Dairy_Milk_Silk,19,95.0,1805.0,35,0.22
2026-08-17,HYDERABAD_STORE_004,SKU_010_Surf_Excel_Matic_2kg,10,390.0,3900.0,20,0.34
2026-08-17,CHENNAI_STORE_005,SKU_001_Aashirvaad_Atta_5kg,8,265.0,2120.0,52,0.47
2026-08-17,CHENNAI_STORE_005,SKU_002_IndiaGate_Basmati_5kg,7,480.0,3360.0,17,0.43
2026-08-17,CHENNAI_STORE_005,SKU_003_Fortune_Sunflower_Oil_1L,24,145.0,3480.0,36,0.35
2026-08-17,CHENNAI_STORE_005,SKU_004_Amul_Butter_500g,17,275.0,4675.0,37,0.36
2026-08-17,CHENNAI_STORE_005,SKU_005_Tata_Tea_Gold_500g,14,320.0,4480.0,31,0.32
2026-08-17,CHENNAI_STORE_005,SKU_006_Tata_Salt_1kg,33,28.0,924.0,35,0.47
2026-08-17,CHENNAI_STORE_005,SKU_007_Toor_Dal_Premium_1kg,11,165.0,1815.0,41,0.5
2026-08-17,CHENNAI_STORE_005,SKU_008_Maggi_Noodles_12Pack,24,168.0,4032.0,38,0.39
2026-08-17,CHENNAI_STORE_005,SKU_009_Cadbury_Dairy_Milk_Silk,17,95.0,1615.0,58,0.47
2026-08-17,CHENNAI_STORE_005,SKU_010_Surf_Excel_Matic_2kg,8,390.0,3120.0,31,0.32
2026-08-18,MUMBAI_STORE_001,SKU_001_Aashirvaad_Atta_5kg,12,265.0,3180.0,56,0.21
2026-08-18,MUMBAI_STORE_001,SKU_002_IndiaGate_Basmati_5kg,9,480.0,4320.0,15,0.37
2026-08-18,MUMBAI_STORE_001,SKU_003_Fortune_Sunflower_Oil_1L,23,145.0,3335.0,18,0.47
2026-08-18,MUMBAI_STORE_001,SKU_004_Amul_Butter_500g,19,275.0,5225.0,37,0.35
2026-08-18,MUMBAI_STORE_001,SKU_005_Tata_Tea_Gold_500g,9,320.0,2880.0,30,0.48
2026-08-18,MUMBAI_STORE_001,SKU_006_Tata_Salt_1kg,24,28.0,672.0,41,0.27
2026-08-18,MUMBAI_STORE_001,SKU_007_Toor_Dal_Premium_1kg,19,165.0,3135.0,15,0.38
